"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","name","popularity","artist","in_playlist"
"0.694","0.968","6","-3.803","1","0.155","0.0296","0","0.0493","0.73","126.616","audio_features","355qbpf35myn397wClXTg8","spotify:track:355qbpf35myn397wClXTg8","https://api.spotify.com/v1/tracks/355qbpf35myn397wClXTg8","https://api.spotify.com/v1/audio-analysis/355qbpf35myn397wClXTg8","281120","4","Y.M.C.A","11","Village People","0"
"0.864","0.876","11","-7.297","0","0.0488","0.148","7.19E-05","0.0367","0.802","110.536","audio_features","0G3fbPbE1vGeABDEZF0jeG","spotify:track:0G3fbPbE1vGeABDEZF0jeG","https://api.spotify.com/v1/tracks/0G3fbPbE1vGeABDEZF0jeG","https://api.spotify.com/v1/audio-analysis/0G3fbPbE1vGeABDEZF0jeG","223026","4","Good Times","66","CHIC","0"
"0.643","0.862","0","-7.009","0","0.0461","0.0557","6.42E-05","0.23","0.928","127.602","audio_features","7IoKA8yRibsK8Ryy4SH2NL","spotify:track:7IoKA8yRibsK8Ryy4SH2NL","https://api.spotify.com/v1/tracks/7IoKA8yRibsK8Ryy4SH2NL","https://api.spotify.com/v1/audio-analysis/7IoKA8yRibsK8Ryy4SH2NL","409933","4","I Love Music","53","The O'Jays","0"
"0.906","0.63","0","-8.071","1","0.0575","0.000547","0.616","0.0994","0.342","122.458","audio_features","7723JnKU2R15Iv4T7OJrly","spotify:track:7723JnKU2R15Iv4T7OJrly","https://api.spotify.com/v1/tracks/7723JnKU2R15Iv4T7OJrly","https://api.spotify.com/v1/audio-analysis/7723JnKU2R15Iv4T7OJrly","239253","4","Funky Town","68","Lipps Inc.","0"
"0.627","0.875","0","-10.291","1","0.0741","0.232","0.475","0.0759","0.854","110.521","audio_features","75PHqzep3Lf11sIYP5ps5q","spotify:track:75PHqzep3Lf11sIYP5ps5q","https://api.spotify.com/v1/tracks/75PHqzep3Lf11sIYP5ps5q","https://api.spotify.com/v1/audio-analysis/75PHqzep3Lf11sIYP5ps5q","250240","4","The Hustle - Original Mix","56","Van McCoy","0"
"0.728","0.791","1","-7.324","0","0.0248","0.0261","0.000939","0.0811","0.896","109.123","audio_features","0ZFJpY6hELA21Y5d5YmdlR","spotify:track:0ZFJpY6hELA21Y5d5YmdlR","https://api.spotify.com/v1/tracks/0ZFJpY6hELA21Y5d5YmdlR","https://api.spotify.com/v1/audio-analysis/0ZFJpY6hELA21Y5d5YmdlR","212267","4","Night Fever - 2009 Remastered Version","17","Bee Gees","0"
"0.808","0.881","0","-8.249","1","0.0338","0.00513","0.0127","0.0688","0.963","120.392","audio_features","0I9KnKdIVz8envRSA6yGZL","spotify:track:0I9KnKdIVz8envRSA6yGZL","https://api.spotify.com/v1/tracks/0I9KnKdIVz8envRSA6yGZL","https://api.spotify.com/v1/audio-analysis/0I9KnKdIVz8envRSA6yGZL","407053","4","Hot Stuff - 12"" Version","63","Donna Summer","0"
"0.452","0.754","2","-8.347","1","0.0746","0.113","0","0.151","0.507","122.5","audio_features","76709jfVPvKWp7ChPQjCk7","spotify:track:76709jfVPvKWp7ChPQjCk7","https://api.spotify.com/v1/tracks/76709jfVPvKWp7ChPQjCk7","https://api.spotify.com/v1/audio-analysis/76709jfVPvKWp7ChPQjCk7","272000","4","Yes Sir, I Can Boogie","52","Baccara","0"
"0.629","0.915","4","-4.181","1","0.0729","0.157","0","0.142","0.757","108.95","audio_features","0OhpOmbSSSlNROas9zGP7N","spotify:track:0OhpOmbSSSlNROas9zGP7N","https://api.spotify.com/v1/tracks/0OhpOmbSSSlNROas9zGP7N","https://api.spotify.com/v1/audio-analysis/0OhpOmbSSSlNROas9zGP7N","197307","4","More Than A Woman - 2007 Remastered Version Saturday Night Fever","9","Tavares","0"
"0.844","0.649","10","-8.737","0","0.259","0.178","0","0.233","0.854","108.263","audio_features","58pcF3lK0IOHum3gWii5b8","spotify:track:58pcF3lK0IOHum3gWii5b8","https://api.spotify.com/v1/tracks/58pcF3lK0IOHum3gWii5b8","https://api.spotify.com/v1/audio-analysis/58pcF3lK0IOHum3gWii5b8","169733","4","Get Up I Feel Like Being A Sex Machine - Pt. 1","43","James Brown","0"
"0.704","0.867","2","-5.808","1","0.0315","0.0846","0","0.206","0.809","131.467","audio_features","3XIEWK1V9n25PS9Vb6axj5","spotify:track:3XIEWK1V9n25PS9Vb6axj5","https://api.spotify.com/v1/tracks/3XIEWK1V9n25PS9Vb6axj5","https://api.spotify.com/v1/audio-analysis/3XIEWK1V9n25PS9Vb6axj5","188133","4","Born to Be Alive - Original Mix 79","62","Patrick Hernandez","0"
"0.925","0.589","11","-4.948","0","0.0413","0.0192","0.00938","0.0398","0.819","117.157","audio_features","0JW9adkIsVTKexxkj653yx","spotify:track:0JW9adkIsVTKexxkj653yx","https://api.spotify.com/v1/tracks/0JW9adkIsVTKexxkj653yx","https://api.spotify.com/v1/audio-analysis/0JW9adkIsVTKexxkj653yx","292960","4","Billie Jean","36","Michael Jackson","0"
"0.692","0.824","5","-13.09","1","0.0405","0.0904","0.753","0.106","0.961","128.128","audio_features","1B9xPoxaPuIj5FMXE3avtI","spotify:track:1B9xPoxaPuIj5FMXE3avtI","https://api.spotify.com/v1/tracks/1B9xPoxaPuIj5FMXE3avtI","https://api.spotify.com/v1/audio-analysis/1B9xPoxaPuIj5FMXE3avtI","495173","4","I Feel Love - 12"" Version","7","Donna Summer","0"
"0.714","0.665","11","-10.948","0","0.0381","0.00588","0.131","0.0655","0.805","133.805","audio_features","6KlnQC66NiJTdO88aL62SF","spotify:track:6KlnQC66NiJTdO88aL62SF","https://api.spotify.com/v1/tracks/6KlnQC66NiJTdO88aL62SF","https://api.spotify.com/v1/audio-analysis/6KlnQC66NiJTdO88aL62SF","392800","4","Shame","49","Evelyn ""Champagne"" King","0"
"0.589","0.733","5","-8.809","0","0.0399","0.106","0.00328","0.111","0.913","182.364","audio_features","1XvrMOEi2oLFYdrkfIX3xG","spotify:track:1XvrMOEi2oLFYdrkfIX3xG","https://api.spotify.com/v1/tracks/1XvrMOEi2oLFYdrkfIX3xG","https://api.spotify.com/v1/audio-analysis/1XvrMOEi2oLFYdrkfIX3xG","233400","4","I'm So Excited","49","The Pointer Sisters","0"
"0.803","0.627","6","-6.1","1","0.0356","0.0189","0.000114","0.397","0.632","130.458","audio_features","1IpRWsHyGiaE03Z93D5iSn","spotify:track:1IpRWsHyGiaE03Z93D5iSn","https://api.spotify.com/v1/tracks/1IpRWsHyGiaE03Z93D5iSn","https://api.spotify.com/v1/audio-analysis/1IpRWsHyGiaE03Z93D5iSn","263013","4","Do You Wanna Funk","6","Sylvester","0"
"0.689","0.805","2","-11.199","1","0.0429","0.0019","8.23E-05","0.0683","0.914","140.791","audio_features","081prZUECLXcWgmg98FxDS","spotify:track:081prZUECLXcWgmg98FxDS","https://api.spotify.com/v1/tracks/081prZUECLXcWgmg98FxDS","https://api.spotify.com/v1/audio-analysis/081prZUECLXcWgmg98FxDS","250520","4","Knock On Wood","48","Amii Stewart","0"
"0.53","0.829","3","-6.741","1","0.0558","0.273","0.000255","0.354","0.285","125.746","audio_features","0xBUip8pf80321XF6jDYqx","spotify:track:0xBUip8pf80321XF6jDYqx","https://api.spotify.com/v1/tracks/0xBUip8pf80321XF6jDYqx","https://api.spotify.com/v1/audio-analysis/0xBUip8pf80321XF6jDYqx","198680","4","Last Dance - Single Version","6","Donna Summer","0"
"0.546","0.656","0","-11.521","0","0.0649","0.198","1.79E-06","0.0813","0.794","121.045","audio_features","76DaYoN2BXdu1dZFdw61qj","spotify:track:76DaYoN2BXdu1dZFdw61qj","https://api.spotify.com/v1/tracks/76DaYoN2BXdu1dZFdw61qj","https://api.spotify.com/v1/audio-analysis/76DaYoN2BXdu1dZFdw61qj","218773","4","Don't Leave Me This Way - Single Version","47","Thelma Houston","0"
"0.655","0.762","0","-8.891","1","0.0317","0.000444","0","0.158","0.961","116.009","audio_features","3BCpsMJqenZYUVaM7hLLvI","spotify:track:3BCpsMJqenZYUVaM7hLLvI","https://api.spotify.com/v1/tracks/3BCpsMJqenZYUVaM7hLLvI","https://api.spotify.com/v1/audio-analysis/3BCpsMJqenZYUVaM7hLLvI","399706","4","Heaven Must Be Missing an Angel Re-Recorded / Remastered)","6","Tavares","0"
"0.868","0.717","4","-8.533","0","0.0613","0.0265","0.011","0.0835","0.903","118.951","audio_features","6JmI8SpUHoQ4yveHLjTrko","spotify:track:6JmI8SpUHoQ4yveHLjTrko","https://api.spotify.com/v1/tracks/6JmI8SpUHoQ4yveHLjTrko","https://api.spotify.com/v1/audio-analysis/6JmI8SpUHoQ4yveHLjTrko","457880","4","Take Your Time (Do It Right)","50","The S.O.S Band","0"
"0.9","0.845","11","-7.306","0","0.257","0.465","0","0.0724","0.914","111.187","audio_features","0FWhGmPVxLI6jOVF0wjALa","spotify:track:0FWhGmPVxLI6jOVF0wjALa","https://api.spotify.com/v1/tracks/0FWhGmPVxLI6jOVF0wjALa","https://api.spotify.com/v1/audio-analysis/0FWhGmPVxLI6jOVF0wjALa","427360","4","Rapper's Delight","54","The Sugarhill Gang","0"
"0.72","0.823","0","-7.634","1","0.0268","0.0644","0.00948","0.361","0.854","120.747","audio_features","0MF3XV3L0oGokmU8qxYMba","spotify:track:0MF3XV3L0oGokmU8qxYMba","https://api.spotify.com/v1/tracks/0MF3XV3L0oGokmU8qxYMba","https://api.spotify.com/v1/audio-analysis/0MF3XV3L0oGokmU8qxYMba","260747","4","Feels Like I'm In Love - Original Radio Mix","8","Kelly Marie","0"
"0.785","0.885","1","-5.626","1","0.061","0.0393","0.00473","0.0673","0.955","121.723","audio_features","1pGCWtHyUUUx2RMjYnaCGw","spotify:track:1pGCWtHyUUUx2RMjYnaCGw","https://api.spotify.com/v1/tracks/1pGCWtHyUUUx2RMjYnaCGw","https://api.spotify.com/v1/audio-analysis/1pGCWtHyUUUx2RMjYnaCGw","221573","4","Celebration - Single Version","42","Kool & The Gang","0"
"0.866","0.721","0","-9.233","1","0.0386","0.0927","0.0169","0.055","0.911","128.669","audio_features","7p4Yw9WPiAuJaN51H4CRqo","spotify:track:7p4Yw9WPiAuJaN51H4CRqo","https://api.spotify.com/v1/tracks/7p4Yw9WPiAuJaN51H4CRqo","https://api.spotify.com/v1/audio-analysis/7p4Yw9WPiAuJaN51H4CRqo","434307","4","Heaven Must Have Sent You - 12"" Version","10","Bonnie Pointer","0"
"0.794","0.505","9","-10.581","0","0.0331","0.111","0.00555","0.167","0.894","125.371","audio_features","3roA54tWFHAeiZKThfOmgL","spotify:track:3roA54tWFHAeiZKThfOmgL","https://api.spotify.com/v1/tracks/3roA54tWFHAeiZKThfOmgL","https://api.spotify.com/v1/audio-analysis/3roA54tWFHAeiZKThfOmgL","324107","4","Boogie Oogie Oogie - Re-Recorded","5","A Taste Of Honey","0"
"0.669","0.754","10","-12.223","1","0.0279","0.134","0.0069","0.46","0.906","112.683","audio_features","4msPRe3NEDVL6dsBcE7AhL","spotify:track:4msPRe3NEDVL6dsBcE7AhL","https://api.spotify.com/v1/tracks/4msPRe3NEDVL6dsBcE7AhL","https://api.spotify.com/v1/audio-analysis/4msPRe3NEDVL6dsBcE7AhL","315745","4","Get Down Tonight","51","KC & The Sunshine Band","0"
"0.782","0.601","5","-11.234","1","0.0526","0.00356","0.00561","0.0466","0.842","118.077","audio_features","1uoFwurhS62GOfTz2AbjYJ","spotify:track:1uoFwurhS62GOfTz2AbjYJ","https://api.spotify.com/v1/tracks/1uoFwurhS62GOfTz2AbjYJ","https://api.spotify.com/v1/audio-analysis/1uoFwurhS62GOfTz2AbjYJ","418800","4","Spank - 12 "" Version","45","Jimmy ""Bo"" Horne","0"
"0.907","0.562","2","-13.568","0","0.0495","0.00971","0.0386","0.0344","0.964","121.062","audio_features","4Nh6q5ZWiGS5BVGQryoOMp","spotify:track:4Nh6q5ZWiGS5BVGQryoOMp","https://api.spotify.com/v1/tracks/4Nh6q5ZWiGS5BVGQryoOMp","https://api.spotify.com/v1/audio-analysis/4Nh6q5ZWiGS5BVGQryoOMp","236533","4","Bad Girls","5","Donna Summer","0"
"0.701","0.807","0","-9.035","1","0.0661","0.0458","0","0.123","0.767","133.506","audio_features","6HfFoHoJyCrhUj4rQmShXj","spotify:track:6HfFoHoJyCrhUj4rQmShXj","https://api.spotify.com/v1/tracks/6HfFoHoJyCrhUj4rQmShXj","https://api.spotify.com/v1/audio-analysis/6HfFoHoJyCrhUj4rQmShXj","320467","4","Macho Man","5","Village People","0"
"0.662","0.941","6","-4.05","0","0.0883","0.327","0","0.218","0.798","131.045","audio_features","2TziLOnBMT8kDVo2LA1X6t","spotify:track:2TziLOnBMT8kDVo2LA1X6t","https://api.spotify.com/v1/tracks/2TziLOnBMT8kDVo2LA1X6t","https://api.spotify.com/v1/audio-analysis/2TziLOnBMT8kDVo2LA1X6t","252373","4","Turn the Beat Around","43","Vicki Sue Robinson","0"
"0.609","0.869","0","-6.997","1","0.0445","0.362","0","0.301","0.824","124.948","audio_features","5Px0B05xYkSi11zu6c4IPx","spotify:track:5Px0B05xYkSi11zu6c4IPx","https://api.spotify.com/v1/tracks/5Px0B05xYkSi11zu6c4IPx","https://api.spotify.com/v1/audio-analysis/5Px0B05xYkSi11zu6c4IPx","184557","4","Never Can Say Goodbye - Re-Recorded","5","Gloria Gaynor","0"
"0.814","0.701","7","-7.525","1","0.0376","0.0103","0.00775","0.132","0.786","114.998","audio_features","6H9i0Ju6HpyuYojQGeNICQ","spotify:track:6H9i0Ju6HpyuYojQGeNICQ","https://api.spotify.com/v1/tracks/6H9i0Ju6HpyuYojQGeNICQ","https://api.spotify.com/v1/audio-analysis/6H9i0Ju6HpyuYojQGeNICQ","465048","4","White Lines - Re-Recorded","6","Grandmaster Flash","0"
"0.739","0.737","6","-10.001","0","0.0312","0.0445","0.174","0.148","0.7","129.22","audio_features","3LyetI45on2w6hV1H3agi9","spotify:track:3LyetI45on2w6hV1H3agi9","https://api.spotify.com/v1/tracks/3LyetI45on2w6hV1H3agi9","https://api.spotify.com/v1/audio-analysis/3LyetI45on2w6hV1H3agi9","494467","4","So Many Men, So Little Time","43","Miquel Brown","0"
"0.79","0.727","11","-7.342","0","0.0823","0.0131","0","0.0666","0.736","126.937","audio_features","76OxYQuhiGc8VynFHZW2PX","spotify:track:76OxYQuhiGc8VynFHZW2PX","https://api.spotify.com/v1/tracks/76OxYQuhiGc8VynFHZW2PX","https://api.spotify.com/v1/audio-analysis/76OxYQuhiGc8VynFHZW2PX","249053","4","There But For The Grace Of God Go I","4","Machine","0"
"0.684","0.714","2","-11.001","1","0.0495","0.201","0","0.0727","0.763","123.377","audio_features","7htuX4mIrg5njoVXm1QSkU","spotify:track:7htuX4mIrg5njoVXm1QSkU","https://api.spotify.com/v1/tracks/7htuX4mIrg5njoVXm1QSkU","https://api.spotify.com/v1/audio-analysis/7htuX4mIrg5njoVXm1QSkU","383827","4","The Love I Lost","55","Harold Melvin & The Blue Notes","0"
"0.74","0.605","5","-10.924","1","0.0539","0.202","0.000107","0.0515","0.779","111.78","audio_features","3ky8x7UQb6XGpD8CC4xAnu","spotify:track:3ky8x7UQb6XGpD8CC4xAnu","https://api.spotify.com/v1/tracks/3ky8x7UQb6XGpD8CC4xAnu","https://api.spotify.com/v1/audio-analysis/3ky8x7UQb6XGpD8CC4xAnu","270333","4","Can't Get Enough Of Your Love, Babe","54","Barry White","0"
"0.79","0.86","8","-6.914","1","0.0863","0.279","3.4E-05","0.229","0.845","118.971","audio_features","0x3VuSP9TB6yHSpkHB2nPv","spotify:track:0x3VuSP9TB6yHSpkHB2nPv","https://api.spotify.com/v1/tracks/0x3VuSP9TB6yHSpkHB2nPv","https://api.spotify.com/v1/audio-analysis/0x3VuSP9TB6yHSpkHB2nPv","216533","4","We Are Family","8","Sister Sledge","0"
"0.333","0.422","5","-15.171","0","0.0527","0.716","4.13E-05","0.0455","0.553","97.305","audio_features","0u2CGItUO2jYEiFaXD7n5S","spotify:track:0u2CGItUO2jYEiFaXD7n5S","https://api.spotify.com/v1/tracks/0u2CGItUO2jYEiFaXD7n5S","https://api.spotify.com/v1/audio-analysis/0u2CGItUO2jYEiFaXD7n5S","291760","4","Wishing On A Star","54","Rose Royce","0"
"0.649","0.7","5","-8.43","0","0.0312","0.167","6.86E-05","0.382","0.972","122.697","audio_features","5DEy8wVNCdJdAGNsOWxmVQ","spotify:track:5DEy8wVNCdJdAGNsOWxmVQ","https://api.spotify.com/v1/tracks/5DEy8wVNCdJdAGNsOWxmVQ","https://api.spotify.com/v1/audio-analysis/5DEy8wVNCdJdAGNsOWxmVQ","243240","4","It Only Takes A Minute - Remastered","44","Tavares","0"
"0.775","0.726","11","-6.731","1","0.0495","0.0529","0.000407","0.095","0.943","119.891","audio_features","6DX92TuMqOKe0h9vLJIPeg","spotify:track:6DX92TuMqOKe0h9vLJIPeg","https://api.spotify.com/v1/tracks/6DX92TuMqOKe0h9vLJIPeg","https://api.spotify.com/v1/audio-analysis/6DX92TuMqOKe0h9vLJIPeg","247133","4","Give It To Me Baby","5","Rick James","0"
"0.854","0.796","11","-5.567","0","0.0399","0.0542","0.00184","0.151","0.946","115.625","audio_features","4k6ktr10Hczmh55NY3LfJy","spotify:track:4k6ktr10Hczmh55NY3LfJy","https://api.spotify.com/v1/tracks/4k6ktr10Hczmh55NY3LfJy","https://api.spotify.com/v1/audio-analysis/4k6ktr10Hczmh55NY3LfJy","368280","4","Holiday","61","Madonna","0"
"0.581","0.816","1","-12.466","1","0.0394","0.157","0.184","0.0902","0.932","105.078","audio_features","5MCpdJawYOuGRVui6zP8qx","spotify:track:5MCpdJawYOuGRVui6zP8qx","https://api.spotify.com/v1/tracks/5MCpdJawYOuGRVui6zP8qx","https://api.spotify.com/v1/audio-analysis/5MCpdJawYOuGRVui6zP8qx","384276","4","Rock Your Baby (Album Version)","43","George McCrae","0"
"0.533","0.908","0","-8.688","1","0.13","0.0324","2.13E-05","0.0732","0.559","121.541","audio_features","56HHp4XoDpUvDVWI6heIfr","spotify:track:56HHp4XoDpUvDVWI6heIfr","https://api.spotify.com/v1/tracks/56HHp4XoDpUvDVWI6heIfr","https://api.spotify.com/v1/audio-analysis/56HHp4XoDpUvDVWI6heIfr","427933","4","Ten Percent","4","Double Exposure","0"
"0.663","0.792","0","-5.476","1","0.0311","0.517","0.000139","0.111","0.847","103.009","audio_features","4hepyFFOO9I7oZCNn3T2sz","spotify:track:4hepyFFOO9I7oZCNn3T2sz","https://api.spotify.com/v1/tracks/4hepyFFOO9I7oZCNn3T2sz","https://api.spotify.com/v1/audio-analysis/4hepyFFOO9I7oZCNn3T2sz","222613","4","More, More, More","45","Andrea True Connection","0"
"0.721","0.885","5","-7.135","0","0.0663","0.299","0.000174","0.701","0.665","136.285","audio_features","54rjlka9h5VCl8ugns7gvt","spotify:track:54rjlka9h5VCl8ugns7gvt","https://api.spotify.com/v1/tracks/54rjlka9h5VCl8ugns7gvt","https://api.spotify.com/v1/audio-analysis/54rjlka9h5VCl8ugns7gvt","211320","4","It's Raining Men","6","The Weather Girls","0"
"0.877","0.557","11","-10.79","0","0.0723","0.0628","0.0023","0.145","0.88","125.543","audio_features","4ZXxmmsp1Nd7ejbHs2BNBG","spotify:track:4ZXxmmsp1Nd7ejbHs2BNBG","https://api.spotify.com/v1/tracks/4ZXxmmsp1Nd7ejbHs2BNBG","https://api.spotify.com/v1/audio-analysis/4ZXxmmsp1Nd7ejbHs2BNBG","334867","4","Let's Groove","9","Earth, Wind & Fire","0"
"0.773","0.525","9","-10.854","1","0.252","0.223","0.0002","0.0536","0.743","112.714","audio_features","5JOrJKe7DBqxHe3AT9lkBA","spotify:track:5JOrJKe7DBqxHe3AT9lkBA","https://api.spotify.com/v1/tracks/5JOrJKe7DBqxHe3AT9lkBA","https://api.spotify.com/v1/audio-analysis/5JOrJKe7DBqxHe3AT9lkBA","202960","4","Think (About It)","38","Lyn Collins","0"
"0.605","0.726","3","-6.672","1","0.0657","0.224","0","0.138","0.858","107.095","audio_features","4jWoqT4YPGgsUSPC83pd8h","spotify:track:4jWoqT4YPGgsUSPC83pd8h","https://api.spotify.com/v1/tracks/4jWoqT4YPGgsUSPC83pd8h","https://api.spotify.com/v1/audio-analysis/4jWoqT4YPGgsUSPC83pd8h","186733","4","Rock the Boat","38","The Hues Corporation","0"
"0.728","0.693","0","-7.097","0","0.0909","0.25","0.00128","0.0625","0.764","114.004","audio_features","1y5vDLRhCR51U38tn85BEK","spotify:track:1y5vDLRhCR51U38tn85BEK","https://api.spotify.com/v1/tracks/1y5vDLRhCR51U38tn85BEK","https://api.spotify.com/v1/audio-analysis/1y5vDLRhCR51U38tn85BEK","306027","4","Doing It To Death","34","Fred Wesley & The J.B.'s","0"
"0.632","0.721","10","-15.234","1","0.0329","0.107","0.354","0.0722","0.963","131.513","audio_features","68oPWciPnkCZBNbq0HfFJE","spotify:track:68oPWciPnkCZBNbq0HfFJE","https://api.spotify.com/v1/tracks/68oPWciPnkCZBNbq0HfFJE","https://api.spotify.com/v1/audio-analysis/68oPWciPnkCZBNbq0HfFJE","394693","4","You Make Me Feel (Mighty Real)","47","Sylvester","0"
"0.851","0.662","11","-7.518","1","0.201","0.047","2.76E-05","0.148","0.875","112.671","audio_features","7eIZ1sT9DePhYJyttE4Nl2","spotify:track:7eIZ1sT9DePhYJyttE4Nl2","https://api.spotify.com/v1/tracks/7eIZ1sT9DePhYJyttE4Nl2","https://api.spotify.com/v1/audio-analysis/7eIZ1sT9DePhYJyttE4Nl2","250667","4","Last Night A D.J. Saved My Life","9","Indeep","0"
"0.701","0.915","0","-4.814","1","0.0359","0.181","0.000362","0.202","0.877","123.325","audio_features","7KMa16GMB7qrvaYHVOZWg8","spotify:track:7KMa16GMB7qrvaYHVOZWg8","https://api.spotify.com/v1/tracks/7KMa16GMB7qrvaYHVOZWg8","https://api.spotify.com/v1/audio-analysis/7KMa16GMB7qrvaYHVOZWg8","234560","4","The Boss","37","Diana Ross","0"
"0.739","0.829","0","-5.337","1","0.0346","0.00852","0.674","0.285","0.927","120.856","audio_features","22P9rbM3of2anwOn9kz520","spotify:track:22P9rbM3of2anwOn9kz520","https://api.spotify.com/v1/tracks/22P9rbM3of2anwOn9kz520","https://api.spotify.com/v1/audio-analysis/22P9rbM3of2anwOn9kz520","682867","4","Vertigo/Relight My Fire","41","Dan Hartman","0"
"0.847","0.733","7","-8.955","1","0.0611","0.0424","0.00302","0.0334","0.608","107.71","audio_features","7gf8RSp7UMX1RvztvmlzNZ","spotify:track:7gf8RSp7UMX1RvztvmlzNZ","https://api.spotify.com/v1/tracks/7gf8RSp7UMX1RvztvmlzNZ","https://api.spotify.com/v1/audio-analysis/7gf8RSp7UMX1RvztvmlzNZ","209507","4","Brick House","39","Commodores","0"
"0.707","0.854","7","-8.231","0","0.0286","0.149","0.116","0.0987","0.96","114.021","audio_features","7kllQQPam6HumbUCIPSvHJ","spotify:track:7kllQQPam6HumbUCIPSvHJ","https://api.spotify.com/v1/tracks/7kllQQPam6HumbUCIPSvHJ","https://api.spotify.com/v1/audio-analysis/7kllQQPam6HumbUCIPSvHJ","222347","4","T.S.O.P. (The Sound of Philadelphia)","50","MFSB","0"
"0.698","0.473","2","-16.583","1","0.0423","0.0111","0.808","0.092","0.179","116.935","audio_features","6ROYRN62aRbyx9GEJ6uzF1","spotify:track:6ROYRN62aRbyx9GEJ6uzF1","https://api.spotify.com/v1/tracks/6ROYRN62aRbyx9GEJ6uzF1","https://api.spotify.com/v1/audio-analysis/6ROYRN62aRbyx9GEJ6uzF1","917920","4","The Hills of Katmandu","39","Tantra","0"
"0.661","0.629","9","-7.797","1","0.043","0.00662","0.0164","0.0459","0.69","114.976","audio_features","5N4EONedI3jGNyI5ac4JFK","spotify:track:5N4EONedI3jGNyI5ac4JFK","https://api.spotify.com/v1/tracks/5N4EONedI3jGNyI5ac4JFK","https://api.spotify.com/v1/audio-analysis/5N4EONedI3jGNyI5ac4JFK","350867","4","Heart Of Glass (12"" Version)","5","Blondie","0"
"0.76","0.595","0","-14.579","0","0.0913","0.0823","0.107","0.0671","0.891","128.584","audio_features","0LqPXq2pKXnydc96PvTK3v","spotify:track:0LqPXq2pKXnydc96PvTK3v","https://api.spotify.com/v1/tracks/0LqPXq2pKXnydc96PvTK3v","https://api.spotify.com/v1/audio-analysis/0LqPXq2pKXnydc96PvTK3v","510453","4","Everybody Dance - 12"" Mix","47","CHIC","0"
"0.503","0.89","9","-8.988","0","0.146","0.0211","0.0011","0.541","0.383","126.612","audio_features","7eqbW8NBqH3howfkyJWuSO","spotify:track:7eqbW8NBqH3howfkyJWuSO","https://api.spotify.com/v1/tracks/7eqbW8NBqH3howfkyJWuSO","https://api.spotify.com/v1/audio-analysis/7eqbW8NBqH3howfkyJWuSO","525973","4","Law And Order","3","Love Committee","0"
"0.658","0.777","7","-8.647","0","0.0431","0.0748","0.875","0.124","0.975","131.476","audio_features","6GRf4VLxW85cbjLxQhWGLJ","spotify:track:6GRf4VLxW85cbjLxQhWGLJ","https://api.spotify.com/v1/tracks/6GRf4VLxW85cbjLxQhWGLJ","https://api.spotify.com/v1/audio-analysis/6GRf4VLxW85cbjLxQhWGLJ","416729","4","Double Journey","3","Powerline","0"
"0.896","0.339","11","-9.576","0","0.0884","0.0183","0.552","0.0311","0.389","122.106","audio_features","4lteGaLzU5veJOe6wnOvz4","spotify:track:4lteGaLzU5veJOe6wnOvz4","https://api.spotify.com/v1/tracks/4lteGaLzU5veJOe6wnOvz4","https://api.spotify.com/v1/audio-analysis/4lteGaLzU5veJOe6wnOvz4","508120","4","Dancer","44","Gino Soccio","0"
"0.74","0.662","11","-14.233","0","0.0505","0.0324","0.092","0.0603","0.93","128.001","audio_features","0xeHrqvJVonxLfhhklFSsp","spotify:track:0xeHrqvJVonxLfhhklFSsp","https://api.spotify.com/v1/tracks/0xeHrqvJVonxLfhhklFSsp","https://api.spotify.com/v1/audio-analysis/0xeHrqvJVonxLfhhklFSsp","380053","4","Rough Diamond","37","Madleen Kane","0"
"0.686","0.791","5","-11.709","0","0.0398","0.192","0.958","0.0844","0.966","118.169","audio_features","39GAqGdqxFWHh5OkEHcAqk","spotify:track:39GAqGdqxFWHh5OkEHcAqk","https://api.spotify.com/v1/tracks/39GAqGdqxFWHh5OkEHcAqk","https://api.spotify.com/v1/audio-analysis/39GAqGdqxFWHh5OkEHcAqk","272533","4","Whistle Bump","40","Deodato","0"
"0.828","0.716","0","-6.418","1","0.0621","0.0351","0.000156","0.342","0.848","117.642","audio_features","3uPNgO5ASB2CAyfGvvzJhG","spotify:track:3uPNgO5ASB2CAyfGvvzJhG","https://api.spotify.com/v1/tracks/3uPNgO5ASB2CAyfGvvzJhG","https://api.spotify.com/v1/audio-analysis/3uPNgO5ASB2CAyfGvvzJhG","477240","4","Shake Your Body (Down to the Ground)","45","The Jacksons","0"
"0.726","0.802","5","-10.006","1","0.0609","0.000702","0.0275","0.059","0.803","110.271","audio_features","3NVeGIbKHnLYeQlBTZHSZX","spotify:track:3NVeGIbKHnLYeQlBTZHSZX","https://api.spotify.com/v1/tracks/3NVeGIbKHnLYeQlBTZHSZX","https://api.spotify.com/v1/audio-analysis/3NVeGIbKHnLYeQlBTZHSZX","320027","4","I Got My Mind Made Up (You Can Get It Girl)","41","Instant Funk","0"
